3871683,05:19:00,05:19:00,20646,38
3871683,05:21:00,05:21:00,31140,39
3871683,05:23:00,05:23:00,283,40
3784981,04:30:00,04:30:00,20704,10
3784981,04:30:00,04:30:00,20705,11
3784981,04:31:00,04:31:00,20706,12
3784981,04:31:00,04:31:00,20707,13
3784981,04:31:00,04:31:00,20708,14
3784981,04:32:00,04:32:00,20709,15
3784981,04:32:00,04:32:00,20710,16
3784981,04:33:00,04:33:00,20711,17
3784981,04:33:00,04:33:00,20712,18
3784981,04:34:00,04:34:00,20713,19
3784981,04:34:00,04:34:00,20714,20
3784981,04:35:00,04:35:00,20715,21
3784981,04:35:00,04:35:00,20717,22
3784981,04:36:00,04:36:00,20716,23
3784981,04:37:00,04:37:00,20718,24
3784981,04:37:00,04:37:00,20719,25
3784981,04:37:00,04:37:00,20720,26
3784981,04:38:00,04:38:00,20721,27
3784981,04:38:00,04:38:00,20722,28
3784981,04:39:00,04:39:00,21208,29
3784981,04:39:00,04:39:00,20723,30
3784981,04:40:00,04:40:00,20724,31
3784981,04:40:00,04:40:00,20725,32
3784981,04:41:00,04:41:00,297,33
3784981,04:41:00,04:41:00,20726,34
3784981,04:41:00,04:41:00,20958,35
3784981,04:42:00,04:42:00,20727,36
3784981,04:42:00,04:42:00,20728,37
3784981,04:43:00,04:43:00,20729,38
3784981,04:44:00,04:44:00,20735,39
3784981,04:44:00,04:44:00,20925,40
3784981,04:45:00,04:45:00,20804,41
3784981,04:46:00,04:46:00,20731,43
3784981,04:47:00,04:47:00,20732,44
3784981,04:48:00,04:48:00,20642,45
3784981,04:50:00,04:50:00,20643,46
3784981,04:51:00,04:51:00,20645,47
3784981,04:52:00,04:52:00,20646,48
3784981,04:54:00,04:54:00,31140,49
3784981,04:55:00,04:55:00,283,50
3731120,05:00:00,05:00:00,317,1
3731120,05:00:00,05:00:00,25037,2
3731120,05:00:00,05:00:00,25038,3
3731120,05:01:00,05:01:00,25036,4
3731120,05:03:00,05:03:00,24639,5
3731120,05:04:00,05:04:00,24640,6
3731120,05:04:00,05:04:00,24641,7
3731120,05:04:00,05:04:00,25039,8
3731120,05:05:00,05:05:00,25040,9
3731120,05:05:00,05:05:00,25041,10
3731120,05:06:00,05:06:00,25042,11
3731120,05:06:00,05:06:00,25043,12
3731120,05:07:00,05:07:00,14781,13
3731120,05:07:00,05:07:00,25915,14
3731120,05:08:00,05:08:00,25044,15
3731120,05:08:00,05:08:00,25045,16
3731120,05:08:00,05:08:00,25046,17
3731120,05:09:00,05:09:00,25047,18
3731120,05:09:00,05:09:00,25048,19
3731120,05:09:00,05:09:00,25064,20
3731120,05:10:00,05:10:00,25069,21
3731120,05:10:00,05:10:00,25072,22
3731120,05:10:00,05:10:00,22277,23
3731120,05:10:00,05:10:00,22278,24
3731120,05:11:00,05:11:00,22279,25
3731120,05:11:00,05:11:00,25075,26
3731120,05:12:00,05:12:00,309,27
3731120,05:12:00,05:12:00,25078,28
3731120,05:12:00,05:12:00,25079,29
3731120,05:13:00,05:13:00,25080,30
3731120,05:14:00,05:14:00,25082,31
3731120,05:14:00,05:14:00,25083,32
3731120,05:15:00,05:15:00,25084,33
3731120,05:16:00,05:16:00,310,34
3731120,05:16:00,05:16:00,25085,35
3731120,05:17:00,05:17:00,25086,36
3731120,05:17:00,05:17:00,25087,37
3731120,05:17:00,05:17:00,25088,38
3731120,05:18:00,05:18:00,25089,39
3731120,05:18:00,05:18:00,25916,40
3731120,05:19:00,05:19:00,16293,41
3731120,05:19:00,05:19:00,25090,42
3731120,05:20:00,05:20:00,25091,43
3731120,05:20:00,05:20:00,25092,44
3731120,05:21:00,05:21:00,25093,45
3731120,05:21:00,05:21:00,25094,46
3731120,05:22:00,05:22:00,311,47
3785221,00:08:00,00:08:00,305,1
3785221,00:08:00,00:08:00,20768,2
3785221,00:09:00,00:09:00,20770,3
3785221,00:10:00,00:10:00,20771,4
3785221,00:10:00,00:10:00,20772,5
3785221,00:11:00,00:11:00,20773,6
3785221,00:12:00,00:12:00,20774,7
3785221,00:12:00,00:12:00,20775,8
3785221,00:12:00,00:12:00,20776,9
3785221,00:13:00,00:13:00,20777,10
3785221,00:13:00,00:13:00,20778,11
3785221,00:14:00,00:14:00,20779,12
3785221,00:14:00,00:14:00,20780,13
3785221,00:15:00,00:15:00,20781,14
3785221,00:15:00,00:15:00,20782,15
3785221,00:16:00,00:16:00,20843,16
3785221,00:17:00,00:17:00,319,17
3785221,00:17:00,00:17:00,20785,18
3785221,00:17:00,00:17:00,20784,19
3785221,00:18:00,00:18:00,20786,20
3785221,00:19:00,00:19:00,20787,21
3785221,00:19:00,00:19:00,20788,22
3785221,00:20:00,00:20:00,320,23
3785221,00:20:00,00:20:00,20791,24
3785221,00:21:00,00:21:00,20792,25
3785221,00:21:00,00:21:00,20793,26
3785221,00:22:00,00:22:00,20794,27
3785221,00:22:00,00:22:00,20795,28
3785221,00:23:00,00:23:00,20796,29
3785221,00:23:00,00:23:00,20797,30
3785221,00:25:00,00:25:00,321,31
3785221,00:25:00,00:25:00,20789,32
3785221,00:25:00,00:25:00,20790,33
3785221,00:26:00,00:26:00,20799,34
