2, 21, Roosevelt Blvd & Solly Av - FS
2, 22, Roosevelt Blvd & Cottman Av
2, 23, Roosevelt Blvd & Pratt St - FS
2, 24, Roosevelt Blvd & Tower Blvd - FS
2, 25, Roosevelt Blvd & 5th St
2, 28, Wissahickon Trans Ctr - onsite
2, 30, Pulaski Av & Pike St 
2, 31, 17th St & Huntingdon St
2, 32, 17th St & Girard Av 
2, 33, 17th St & Spring Garden St 
2, 34, 17th St & Market St 
2, 35, 17th St & Pine St 
2, 36, 17th St & Washington Av 
2, 37, 17th St & Snyder Av 
2, 38, 19th St & Moyamensing Av
2, 39, 20th St & Johnston St 
2, 40, 20th St & Johnston St 
2, 41, 16th St & Snyder Av 
2, 42, 16th St & Washington Av 
2, 43, 16th St & Pine St 
2, 45, 16th St & Girard Av
2, 46, Huntingdon St & 16th St - FS
2, 47, 17th St & Lehigh Av 
2, 48, Hunting Park Av & Pulaski Av
2, 51, Kensington Av & Allegheny Av 
2, 52, Front St & Dauphin St 
2, 53, Cecil B Moore Av & Broad St 
2, 54, Cecil B Moore Av & 20th St 
2, 55, 33rd St & Cecil B Moore Av Loop
2, 57, Cecil B Moore Av & 20th St 
2, 58, Cecil B Moore Av & Broad St 
2, 60, Allegheny Station
2, 61, Frankford Transportation Center
2, 64, Frankford Av & Torresdale Av
2, 65, Frankford Av & Lehigh Av 
2, 67, 2nd St & Green St
2, 69, Front St & Market St Loop
2, 70, 3rd St & Spring Garden St 
2, 72, Frankford Av & Lehigh Av 
2, 73, Frankford Av & Torresdale Av
2, 77, Ogontz Av & 69th Av
2, 78, Ogontz Av & Haines St
2, 79, Ogontz Av & 66th Av
2, 80, Ogontz Av & Stenton Av
2, 82, Olney Transportation Center
2, 84, Ogontz Av & Chelten Av - FS
2, 85, Ogontz Av & 66th Av
2, 86, Ogontz Av & Haines St
2, 89, Cheltenham Av & Ogontz Av - FS
2, 92, 29th St & Girard Av
2, 93, 23rd St & Market St - FS 
2, 94, 23rd St & Washington Av 
2, 95, Oregon Av & 21st St - FS
2, 96, Oregon Av & 20th St - FS
2, 98, Oregon Av & Broad St - FS
2, 99, Whitman Plaza - 1
2, 101, Pier 70 WalMart & Home Depot
2, 103, Oregon Av & Broad St 
2, 105, Oregon Av & 24th St 
2, 106, 22nd St & Washington Av 
2, 107, Arch St & 22nd St
2, 108, 27th St & Girard Av 
2, 111, Frankford Transportation Center - Rts 8 & R drop
2, 113, Fisher Av & Rising Sun Av - FS
2, 114, Tabor Rd & 5th St 
2, 117, Tabor Rd & 5th St 
2, 118, Fisher Av & Rising Sun Av 
2, 119, C St & Roosevelt Blvd
2, 121, Wissahickon Av & Cathedral Rd - FS
2, 122, Ridge Av & Summit Av
2, 123, Ridge Av & Lyceum Av
2, 124, Roosevelt Blvd & C St
2, 130, Walnut St & Broad St - MBNS
2, 131, Walnut St & 23rd St
2, 132, Roosevelt Blvd & Mascher St
2, 133, Lyceum  Av & Ridge Av
2, 136, Cheltenham Av & Ogontz Av Loop
2, 137, Roosevelt Blvd & 2nd St
2, 140, Erie Station
2, 141, 9th St & Erie Av 
2, 142, Allegheny Station
2, 143, Broad St & Girard Av 
2, 145, Spruce St & 15th St
2, 148, Broad St & Washington Av 
2, 150, Broad St & Geary St
2, 152, A T and T Station
2, 158, Broad St & Geary St
2, 160, Roosevelt Blvd & 6th St
2, 164, Broad St & Girard Av     
2, 165, Broad St & Allegheny Av 
2, 167, 9th St & Erie Av
2, 174, Roosevelt Blvd & 7th St - FS
2, 175, Packer Av & Galloway St 
2, 180, 57th St & Christian St
2, 182, 56th St & Market St
2, 185, 59th St & Columbia Av 
2, 187, Drexel Rd & City Line Av 
2, 188, Lankenau Medical Center
2, 192, City Av & Drexel Rd
2, 194, 59th St & Columbia Av - FS
2, 197, 56th St & Market St - FS
2, 198, 56th St & Christian St 
2, 199, 58th St & Woodland Av 
2, 201, 63rd St & Lindbergh Blvd  
2, 204, Roosevelt Blvd & 9th St
2, 207, Lindley Av & 5th St 
2, 208, Lindley Av & Broad St 
2, 209, Chelten Av & Baynton St - FS
2, 210, Chelten Av & Wissahickon Av 
2, 212, Wissahickon Av & School House Ln
2, 213, Chelten Av & Baynton St 
2, 214, Lindley Av & 16th St 
2, 215, Lindley Av & Broad St 
2, 216, Lindley Av & 5th St 
2, 217, Margaret & Orthodox Station
2, 218, Orthodox St & Frankford Av 
2, 220, Arrott Transportation Center
2, 222, 66th Av & Broad St 
2, 223, Chew Av & Chelten Av - FS
2, 224, Wayne Av & Chelten Av - FS
2, 225, River Rd & Midvale Av
2, 226, Ridge Av & Midvale Av
2, 227, Wayne Av & Chelten Av
2, 228, Chelten Av & Wister St 
2, 229, 66th Av & Old York Rd 
2, 232, Wister St & Chelten Av
2, 235, Rodney St & Mt Airy Av
2, 237, Stenton Av & Mt Airy Av 
2, 241, Evergreen Av & Germantown Av
2, 242, Germantown Av & Bethlehem Pk
2, 243, Bethlehem Pk & Montgomery Av 
2, 244, Germantown Pk & Northwestern Av
2, 246, Plymouth Meeting Mall
2, 248, Germantown Pk & Northwestern Av - FS
2, 250, Germantown Av & Bethlehem Pk - FS
2, 252, Stenton Av & Mt Airy Av   
2, 254, Stenton Av & Washington Ln
2, 255, Wister St & Chelten Av - FS
2, 256, Roosevelt Blvd & 5th St - FS
2, 260, Midvale Av & Henry Av 
2, 261, 29th St & Allegheny Av
2, 267, Midvale Av & Henry Av 
2, 268, Hunting Park Av & Fox St - FS
2, 275, Allegheny Av & Hunting Park Av
2, 277, Lancaster Av & Girard Av
2, 279, 40th St & Filbert St
2, 283, 13th St Trolley Station
2, 287, 36th St Trolley Portal
2, 290, Lancaster Av & 48th St
2, 293, Malvern Av & 63rd St Loop
2, 297, Woodland Av & 49th St  
2, 299, Market St & 40th St
2, 300, Market St & 40th St    
2, 301, 40th St Trolley Portal 
2, 302, Woodland Av & 49th St
2, 303, Woodland Av & 62nd St 
2, 304, Woodland Av & Island Av 
2, 305, Darby Transportation Center Old
2, 309, Locust St & 20th St       
2, 310, Locust St & Broad St 
2, 311, Pine St & 3rd St          
2, 315, 23rd St & Spruce St
2, 317, Woodland Av & 50th St
2, 319, Kingsessing Av & Cemetary Av
2, 320, Chester Av & 58th St 
2, 321, Chester Av & 49th St 
2, 322, Chester Av & 49th St
2, 323, Chester Av & 58th St 
2, 324, Kingsessing Av & Cemetery Av
2, 325, Chester Av & Allen Dr Yeadon Loop
2, 326, Bustleton Av & Comly St - FS
2, 327, Roosevelt Blvd & Byberry Rd - FS
2, 329, Old Lincoln Hwy & Roosevelt Blvd
2, 330, Neshaminy Mall
2, 331, Pine St & Richardson Av
2, 332, Oxford Valley Mall & J C Penney
2, 336, Roosevelt Blvd & Lincoln Hwy - FS
2, 338, Bustleton Av & Comly St
2, 340, Frankford Transportation Center - Rts 20 & 50
2, 341, Richmond St & Westmoreland St Loop
2, 342, Girard Av & Front St
2, 343, Girard Av & Broad St
2, 344, Girard Av & 40th St - FS
2, 345, Girard Av & 59th St
2, 347, Market St & 41st St
2, 349, Girard Av & 59th St
2, 350, Girard Av & 40th St
2, 351, 41st St & Powelton Av
2, 352, Girard Av & Broad St
2, 353, Girard Station
2, 356, Broad St & Pattison Av - 2 NS
2, 357, 20th St & Washington Av 
2, 358, 20th St & Walnut St
2, 359, Market St & 6th St
2, 362, 19th St & Washington Av 
2, 363, Pattison Av & Broad St - FS 
2, 364, 41st St & Spring Garden Av
2, 367, Willow Grove Av & Cheltenham Av
2, 368, Cheltenham Av & Gowen Av 
2, 369, Michener Av & Wadsworth Av - FS
2, 370, Upsal St & Mansfield Av
2, 371, Chew Av & Chelten Av 
2, 372, Olney Av & Broad St 
2, 373, Olney Av & Broad St - FS
2, 375, Rising Sun Av & Knorr St
2, 378, Rising Sun Av & Knorr St
2, 379, Rising Sun Av & Olney Av 
2, 381, Olney Av & 13th St 
2, 382, Olney Transportation Center
2, 383, Upsal St & Mansfield St 
2, 384, Michener Av & Wadsworth Av 
2, 385, Easton Rd & Cheltenham Av - FS
2, 388, Frankford Transportation Center - Rt 88
2, 389, Oxford Av & Summerdale Av - FS
2, 391, Algon Av & Rhawn St 
2, 392, Krewstown Rd & Gregg St 
2, 393, Welsh Rd & Neil Dr - FS
2, 394, Grant Av & Blue Grass Rd - 2
2, 395, Ashton Rd & Willits Rd
2, 398, Willits Rd & Ashton Rd
2, 399, Grant Av & Blue Grass Rd #1
2, 400, Grant Av & Welsh Rd 
2, 401, Krewstown Rd & Gregg St 
2, 402, Algon Av & Rhawn St 
2, 403, Whitaker Av & Cottman Av - FS
2, 404, Oxford Av & Summerdale Av
2, 406, Academy Rd & Grant Av
2, 407, Morrell Av & Kayford Circle - 2
2, 408, Academy Rd & Chalfont Dr
2, 409, Mechanicsville Rd & Knights Rd
2, 410, Franklin Mills & Marshalls
2, 413, Academy Rd & Chalfont Dr
2, 414, Keswick Rd & Morrell Av
2, 415, Academy Rd & Grant Av - FS
2, 416, 69th St Transportation Center MFL East
