31289, 20991, 5, 0
20991, 342, 5, 0
342, 20993, 5, 0
20993, 20994, 5, 0
20994, 20995, 5, 0
20995, 20996, 5, 0
20996, 20998, 5, 0
20998, 20999, 5, 0
20999, 21001, 5, 0
21001, 21002, 5, 0
21002, 343, 5, 0
343, 21005, 5, 0
21005, 21006, 5, 0
21006, 21008, 5, 0
21008, 30290, 5, 0
30290, 21009, 5, 0
21009, 21010, 5, 0
21010, 30791, 5, 0
30791, 21014, 5, 0
21014, 21016, 5, 0
21016, 21017, 5, 0
21017, 21018, 5, 0
21018, 21019, 5, 0
21019, 21021, 5, 0
21021, 21022, 5, 0
21022, 30291, 5, 0
30291, 21025, 5, 0
21025, 344, 5, 0
344, 21026, 5, 0
21026, 21027, 5, 0
21027, 21028, 5, 0
21028, 30550, 5, 0
30550, 21030, 5, 0
21030, 21032, 5, 0
21032, 21033, 5, 0
21033, 21035, 5, 0
21035, 21037, 5, 0
21037, 21038, 5, 0
21038, 345, 5, 0
345, 21040, 5, 0
21040, 21041, 5, 0
21041, 21042, 5, 0
21042, 21481, 5, 0
21481, 21044, 5, 0
341, 12196, 5, 0
12196, 20979, 5, 0
20979, 20980, 5, 0
20980, 20981, 5, 0
20981, 20982, 5, 0
20982, 12218, 5, 0
12218, 20983, 5, 0
20983, 20984, 5, 0
20984, 650, 5, 0
650, 1133, 5, 0
1133, 17788, 5, 0
17788, 20986, 5, 0
20986, 20988, 5, 0
20988, 20989, 5, 0
20989, 20991, 5, 0
20991, 342, 5, 0
136, 15422, 5, 0
15422, 16908, 5, 0
16908, 16909, 5, 0
16909, 16910, 5, 0
16910, 16911, 5, 0
16911, 16912, 5, 0
16912, 16913, 5, 0
16913, 28451, 5, 0
28451, 28452, 5, 0
28452, 16914, 5, 0
16914, 16915, 5, 0
16915, 15504, 5, 0
15504, 15512, 5, 0
15512, 15513, 5, 0
15513, 15530, 5, 0
15530, 15559, 5, 0
15559, 15573, 5, 0
15573, 15574, 5, 0
15574, 15575, 5, 0
15575, 15578, 5, 0
15578, 15580, 5, 0
15580, 15588, 5, 0
15588, 15721, 5, 0
15721, 15741, 5, 0
15741, 15742, 5, 0
15742, 15743, 5, 0
15743, 17225, 5, 0
17225, 28698, 5, 0
28698, 15775, 5, 0
15775, 15778, 5, 0
15778, 15784, 5, 0
15784, 15790, 5, 0
15790, 15797, 5, 0
15797, 15801, 5, 0
15801, 15802, 5, 0
15802, 15973, 5, 0
15973, 15974, 5, 0
15974, 15975, 5, 0
15975, 15978, 5, 0
15978, 30489, 5, 0
30489, 15983, 5, 0
15983, 15985, 5, 0
15985, 15986, 5, 0
15986, 29964, 5, 0
29964, 17117, 5, 0
17117, 17118, 5, 0
17118, 17120, 5, 0
17120, 17121, 5, 0
17121, 21194, 5, 0
21194, 5169, 5, 0
5169, 17127, 5, 0
17127, 17129, 5, 0
17129, 17132, 5, 0
17132, 17133, 5, 0
17133, 17134, 5, 0
17134, 17135, 5, 0
17135, 17136, 5, 0
17136, 17137, 5, 0
17137, 17138, 5, 0
17138, 17158, 5, 0
17158, 17159, 5, 0
17159, 17160, 5, 0
17160, 17161, 5, 0
17161, 17162, 5, 0
17162, 5273, 5, 0
5273, 17163, 5, 0
17163, 5252, 5, 0
5252, 5328, 5, 0
5328, 143, 5, 0
143, 17164, 5, 0
17164, 5277, 5, 0
5277, 5144, 5, 0
5144, 17165, 5, 0
17165, 17166, 5, 0
17166, 17167, 5, 0
17167, 17168, 5, 0
17168, 17169, 5, 0
17169, 31123, 5, 0
31123, 17170, 5, 0
17170, 5131, 5, 0
5131, 515, 5, 0
31487, 25239, 5, 0
25239, 25240, 5, 0
25240, 21283, 5, 0
21283, 17350, 5, 0
17350, 21284, 5, 0
21284, 21285, 5, 0
21285, 21286, 5, 0
21286, 21287, 5, 0
21287, 21288, 5, 0
21288, 40, 5, 0
40, 21289, 5, 0
21289, 21290, 5, 0
21290, 21291, 5, 0
21291, 21292, 5, 0
21292, 21293, 5, 0
21293, 21294, 5, 0
21294, 21295, 5, 0
21295, 21296, 5, 0
21296, 21297, 5, 0
21297, 21298, 5, 0
21298, 21299, 5, 0
21299, 21300, 5, 0
21300, 21301, 5, 0
21301, 21302, 5, 0
21302, 21303, 5, 0
21303, 21304, 5, 0
21304, 21305, 5, 0
21305, 357, 5, 0
357, 21306, 5, 0
21306, 21307, 5, 0
21307, 21308, 5, 0
21308, 21309, 5, 0
21309, 21310, 5, 0
21310, 21311, 5, 0
21311, 21312, 5, 0
21312, 21313, 5, 0
21313, 21314, 5, 0
21314, 21315, 5, 0
21315, 358, 5, 0
358, 21316, 5, 0
21316, 21317, 5, 0
21317, 10275, 5, 0
10275, 10272, 5, 0
10272, 18451, 5, 0
18451, 10266, 5, 0
10266, 10263, 5, 0
10263, 10259, 5, 0
10259, 10255, 5, 0
10255, 10340, 5, 0
10340, 18457, 5, 0
18457, 10331, 5, 0
10331, 10329, 5, 0
10329, 14930, 5, 0
14930, 21318, 5, 0
21318, 10288, 5, 0
10288, 69, 5, 0
369, 15451, 5, 0
15451, 15453, 5, 0
15453, 15456, 5, 0
15456, 15457, 5, 0
15457, 15459, 5, 0
15459, 28403, 5, 0
28403, 15461, 5, 0
15461, 15479, 5, 0
15479, 15481, 5, 0
15481, 15483, 5, 0
15483, 15484, 5, 0
15484, 15488, 5, 0
15488, 370, 5, 0
370, 15490, 5, 0
15490, 15583, 5, 0
15583, 15585, 5, 0
15585, 15506, 5, 0
15506, 15509, 5, 0
15509, 15510, 5, 0
15510, 15514, 5, 0
15514, 15515, 5, 0
15515, 15516, 5, 0
15516, 15517, 5, 0
15517, 15518, 5, 0
15518, 15519, 5, 0
15519, 15520, 5, 0
15520, 15521, 5, 0
15521, 15522, 5, 0
15522, 15523, 5, 0
15523, 15524, 5, 0
15524, 15525, 5, 0
15525, 15526, 5, 0
15526, 15527, 5, 0
15527, 15579, 5, 0
15579, 15582, 5, 0
15582, 15584, 5, 0
15584, 371, 5, 0
371, 15586, 5, 0
15586, 15587, 5, 0
15587, 15779, 5, 0
15779, 15782, 5, 0
15782, 15786, 5, 0
15786, 15789, 5, 0
15789, 15791, 5, 0
15791, 15792, 5, 0
15792, 15793, 5, 0
15793, 15794, 5, 0
15794, 372, 5, 0
372, 373, 5, 0
373, 15795, 5, 0
15795, 15796, 5, 0
15796, 15798, 5, 0
15798, 15799, 5, 0
15799, 15800, 5, 0
15800, 15814, 5, 0
15814, 15815, 5, 0
15815, 15817, 5, 0
15817, 15818, 5, 0
15818, 15819, 5, 0
15819, 15820, 5, 0
15820, 15822, 5, 0
15822, 15697, 5, 0
15697, 15698, 5, 0
15698, 30996, 5, 0
30996, 28404, 5, 0
28404, 15833, 5, 0
15833, 15834, 5, 0
15834, 15835, 5, 0
15835, 15837, 5, 0
15837, 15838, 5, 0
15838, 15839, 5, 0
15839, 15841, 5, 0
15841, 15842, 5, 0
15842, 15843, 5, 0
15843, 15845, 5, 0
15845, 15847, 5, 0
15847, 15848, 5, 0
15848, 15850, 5, 0
15850, 15851, 5, 0
15851, 15852, 5, 0
15852, 375, 5, 0
21967, 31105, 5, 0
31105, 22837, 5, 0
22837, 22838, 5, 0
22838, 22839, 5, 0
22839, 22840, 5, 0
22840, 22841, 5, 0
22841, 22842, 5, 0
22842, 22844, 5, 0
22844, 22843, 5, 0
22843, 389, 5, 0
389, 22845, 5, 0
22845, 22846, 5, 0
22846, 22848, 5, 0
22848, 22849, 5, 0
22849, 22850, 5, 0
22850, 15740, 5, 0
15740, 22851, 5, 0
22851, 22852, 5, 0
22852, 22853, 5, 0
22853, 22854, 5, 0
22854, 22855, 5, 0
22855, 22856, 5, 0
22856, 22857, 5, 0
22857, 22858, 5, 0
22858, 22859, 5, 0
22859, 30288, 5, 0
30288, 23810, 5, 0
23810, 23811, 5, 0
23811, 23812, 5, 0
23812, 23813, 5, 0
23813, 23814, 5, 0
23814, 23815, 5, 0
23815, 23816, 5, 0
23816, 23817, 5, 0
23817, 23818, 5, 0
23818, 391, 5, 0
391, 23819, 5, 0
23819, 23820, 5, 0
23820, 23821, 5, 0
23821, 23822, 5, 0
23822, 23823, 5, 0
23823, 23824, 5, 0
23824, 23825, 5, 0
23825, 23826, 5, 0
23826, 23827, 5, 0
23827, 392, 5, 0
392, 23828, 5, 0
23828, 31106, 5, 0
31106, 23829, 5, 0
23829, 23830, 5, 0
23830, 23831, 5, 0
23831, 23832, 5, 0
23832, 23833, 5, 0
23833, 23834, 5, 0
23834, 23835, 5, 0
23835, 23836, 5, 0
23836, 394, 5, 0
394, 23837, 5, 0
23837, 23399, 5, 0
23399, 23400, 5, 0
23400, 23401, 5, 0
23401, 23402, 5, 0
23402, 23404, 5, 0
23404, 23839, 5, 0
23839, 23692, 5, 0
23692, 23840, 5, 0
23840, 23841, 5, 0
23841, 23842, 5, 0
23842, 25905, 5, 0
25905, 23844, 5, 0
23844, 23845, 5, 0
23845, 23846, 5, 0
23846, 23847, 5, 0
23847, 23848, 5, 0
23848, 23849, 5, 0
23849, 23850, 5, 0
23850, 23851, 5, 0
23851, 1235, 5, 0
1235, 23852, 5, 0
23852, 19084, 5, 0
19084, 22687, 5, 0
22687, 22688, 5, 0
22688, 1102, 5, 0
30, 12058, 5, 0
12058, 2675, 5, 0
2675, 2724, 5, 0
2724, 2722, 5, 0
2722, 15396, 5, 0
15396, 2729, 5, 0
2729, 15397, 5, 0
15397, 2668, 5, 0
2668, 2661, 5, 0
2661, 2711, 5, 0
2711, 2689, 5, 0
2689, 31, 5, 0
31, 2670, 5, 0
2670, 2733, 5, 0
2733, 2671, 5, 0
2671, 2718, 5, 0
2718, 2672, 5, 0
2672, 2701, 5, 0
2701, 3079, 5, 0
3079, 2697, 5, 0
2697, 2665, 5, 0
2665, 2704, 5, 0
2704, 2686, 5, 0
2686, 2694, 5, 0
2694, 2721, 5, 0
2721, 32, 5, 0
32, 2709, 5, 0
2709, 12270, 5, 0
12270, 3080, 5, 0
3080, 2677, 5, 0
2677, 31592, 5, 0
31592, 2727, 5, 0
2727, 2681, 5, 0
2681, 33, 5, 0
33, 2682, 5, 0
2682, 3081, 5, 0
3081, 24172, 5, 0
24172, 2726, 5, 0
2726, 15398, 5, 0
15398, 2707, 5, 0
2707, 3078, 5, 0
3078, 3076, 5, 0
3076, 2687, 5, 0
2687, 34, 5, 0
34, 2666, 5, 0
2666, 15399, 5, 0
15399, 15400, 5, 0
15400, 15401, 5, 0
15401, 35, 5, 0
35, 2692, 5, 0
2692, 2715, 5, 0
2715, 3077, 5, 0
3077, 2679, 5, 0
2679, 2664, 5, 0
2664, 2667, 5, 0
2667, 2663, 5, 0
2663, 36, 5, 0
36, 2674, 5, 0
2674, 2678, 5, 0
2678, 2731, 5, 0
2731, 2708, 5, 0
2708, 2673, 5, 0
2673, 2720, 5, 0
2720, 2699, 5, 0
2699, 2698, 5, 0
2698, 2696, 5, 0
2696, 2695, 5, 0
2695, 37, 5, 0
37, 2685, 5, 0
2685, 2732, 5, 0
2732, 2710, 5, 0
2710, 2706, 5, 0
2706, 2713, 5, 0
2713, 2703, 5, 0
2703, 2688, 5, 0
2688, 2700, 5, 0
2700, 15402, 5, 0
15402, 21212, 5, 0
21212, 31456, 5, 0
31456, 40, 5, 0
340, 22335, 5, 0
22335, 22336, 5, 0
22336, 326, 5, 0
326, 22337, 5, 0
22337, 1107, 5, 0
1107, 23039, 5, 0
23039, 22481, 5, 0
22481, 22482, 5, 0
22482, 22483, 5, 0
22483, 22484, 5, 0
22484, 22486, 5, 0
22486, 22487, 5, 0
22487, 22488, 5, 0
22488, 8, 5, 0
8, 8, 5, 0
8, 22490, 5, 0
22490, 22491, 5, 0
22491, 22494, 5, 0
22494, 22495, 5, 0
22495, 22498, 5, 0
22498, 22499, 5, 0
22499, 9, 5, 0
9, 23335, 5, 0
23335, 23336, 5, 0
23336, 23337, 5, 0
23337, 23338, 5, 0
23338, 25907, 5, 0
25907, 23339, 5, 0
23339, 23340, 5, 0
23340, 23341, 5, 0
23341, 23342, 5, 0
23342, 23343, 5, 0
23343, 23344, 5, 0
23344, 23345, 5, 0
23345, 23346, 5, 0
23346, 23839, 5, 0
23839, 23692, 5, 0
23692, 23693, 5, 0
23693, 23694, 5, 0
23694, 23695, 5, 0
23695, 23696, 5, 0
23696, 23697, 5, 0
23697, 23698, 5, 0
23698, 23699, 5, 0
23699, 406, 5, 0
406, 23700, 5, 0
23700, 23355, 5, 0
23355, 23356, 5, 0
23356, 23357, 5, 0
23357, 23358, 5, 0
23358, 23359, 5, 0
23359, 23360, 5, 0
23360, 23701, 5, 0
23701, 23702, 5, 0
23702, 22941, 5, 0
22941, 23720, 5, 0
23720, 23720, 5, 0
23720, 23721, 5, 0
23721, 23722, 5, 0
23722, 23727, 5, 0
23727, 23363, 5, 0
23363, 23364, 5, 0
23364, 23365, 5, 0
23365, 23366, 5, 0
23366, 23723, 5, 0
23723, 23724, 5, 0
23724, 23725, 5, 0
23725, 23726, 5, 0
23726, 979, 5, 0
979, 23728, 5, 0
23728, 23729, 5, 0
23729, 23730, 5, 0
23730, 23731, 5, 0
23731, 25909, 5, 0
25909, 30758, 5, 0
30758, 23733, 5, 0
23733, 409, 5, 0
409, 22585, 5, 0
22585, 23734, 5, 0
23734, 21118, 5, 0
21118, 21117, 5, 0
21117, 410, 5, 0
1148, 30632, 5, 0
30632, 21351, 5, 0
21351, 21352, 5, 0
21352, 25707, 5, 0
25707, 19032, 5, 0
19032, 18991, 5, 0
18991, 19073, 5, 0
19073, 25708, 5, 0
25708, 19074, 5, 0
19074, 19075, 5, 0
19075, 419, 5, 0
419, 19076, 5, 0
19076, 19077, 5, 0
19077, 19078, 5, 0
19078, 19079, 5, 0
19079, 19080, 5, 0
19080, 19081, 5, 0
19081, 19120, 5, 0
19120, 420, 5, 0
420, 19121, 5, 0
19121, 19122, 5, 0
19122, 30195, 5, 0
30195, 30194, 5, 0
30194, 19123, 5, 0
19123, 30633, 5, 0
30633, 19124, 5, 0
19124, 19149, 5, 0
19149, 516, 5, 0
516, 590, 5, 0
590, 591, 5, 0
591, 592, 5, 0
592, 421, 5, 0
421, 598, 5, 0
598, 622, 5, 0
622, 623, 5, 0
623, 21353, 5, 0
21353, 21354, 5, 0
21354, 30634, 5, 0
30634, 21355, 5, 0
21355, 21356, 5, 0
21356, 21357, 5, 0
21357, 6067, 5, 0
6067, 6066, 5, 0
6066, 6065, 5, 0
6065, 6064, 5, 0
6064, 14906, 5, 0
14906, 6062, 5, 0
6062, 6061, 5, 0
6061, 14907, 5, 0
14907, 6060, 5, 0
6060, 6115, 5, 0
6115, 6059, 5, 0
6059, 6058, 5, 0
6058, 6057, 5, 0
6057, 14908, 5, 0
14908, 6114, 5, 0
6114, 6113, 5, 0
6113, 6112, 5, 0
6112, 6111, 5, 0
6111, 14909, 5, 0
14909, 20970, 5, 0
20970, 20971, 5, 0
20971, 14915, 5, 0
14915, 593, 5, 0
382, 17319, 5, 0
17319, 17320, 5, 0
17320, 17321, 5, 0
17321, 15450, 5, 0
15450, 17323, 5, 0
17323, 17324, 5, 0
17324, 15454, 5, 0
15454, 15455, 5, 0
15455, 15463, 5, 0
15463, 15465, 5, 0
15465, 15468, 5, 0
15468, 17330, 5, 0
17330, 17332, 5, 0
17332, 15471, 5, 0
15471, 17334, 5, 0
17334, 15473, 5, 0
15473, 17335, 5, 0
17335, 15475, 5, 0
15475, 15476, 5, 0
15476, 15477, 5, 0
15477, 15478, 5, 0
15478, 17341, 5, 0
17341, 15482, 5, 0
15482, 17344, 5, 0
17344, 15486, 5, 0
15486, 18264, 5, 0
18264, 15489, 5, 0
15489, 89, 5, 0
89, 16930, 5, 0
16930, 16931, 5, 0
16931, 16932, 5, 0
16932, 16933, 5, 0
16933, 443, 5, 0
443, 6936, 5, 0
6936, 17446, 5, 0
17446, 16938, 5, 0
16938, 15538, 5, 0
15538, 15539, 5, 0
15539, 15540, 5, 0
15540, 1052, 5, 0
1052, 15542, 5, 0
15542, 15543, 5, 0
15543, 15544, 5, 0
15544, 15545, 5, 0
15545, 444, 5, 0
444, 15547, 5, 0
15547, 15549, 5, 0
15549, 15550, 5, 0
15550, 15551, 5, 0
15551, 28395, 5, 0
28395, 15553, 5, 0
15553, 15555, 5, 0
15555, 446, 5, 0
446, 28396, 5, 0
28396, 15560, 5, 0
15560, 15561, 5, 0
15561, 15562, 5, 0
15562, 15563, 5, 0
15563, 15564, 5, 0
15564, 15565, 5, 0
15565, 15566, 5, 0
15566, 15567, 5, 0
15567, 15569, 5, 0
15569, 15570, 5, 0
15570, 15571, 5, 0
15571, 15572, 5, 0
15572, 30428, 5, 0
30428, 809, 5, 0
809, 31567, 5, 0
31567, 30429, 5, 0
30429, 30430, 5, 0
30430, 30781, 5, 0
30781, 15594, 5, 0
15594, 17102, 5, 0
17102, 15595, 5, 0
15595, 15596, 5, 0
15596, 15597, 5, 0
15597, 15598, 5, 0
15598, 15600, 5, 0
15600, 15602, 5, 0
15602, 30780, 5, 0
30780, 15603, 5, 0
15603, 15606, 5, 0
15606, 15607, 5, 0
15607, 15609, 5, 0
15609, 17106, 5, 0
17106, 17109, 5, 0
17109, 17110, 5, 0
17110, 15612, 5, 0
15612, 28397, 5, 0
28397, 15613, 5, 0
15613, 28398, 5, 0
28398, 28399, 5, 0
28399, 17112, 5, 0
17112, 17114, 5, 0
17114, 15615, 5, 0
15615, 28400, 5, 0
28400, 15623, 5, 0
15623, 15624, 5, 0
15624, 15625, 5, 0
15625, 15626, 5, 0
15626, 15633, 5, 0
15633, 15637, 5, 0
15637, 28401, 5, 0
28401, 15638, 5, 0
15638, 15639, 5, 0
15639, 15640, 5, 0
15640, 15641, 5, 0
15641, 30777, 5, 0
30777, 18583, 5, 0
18583, 28402, 5, 0
28402, 30778, 5, 0
30778, 30779, 5, 0
30779, 18584, 5, 0
21222, 250, 5, 0
250, 15427, 5, 0
15427, 15429, 5, 0
15429, 15430, 5, 0
15430, 15433, 5, 0
15433, 15434, 5, 0
15434, 15435, 5, 0
15435, 15436, 5, 0
15436, 15437, 5, 0
15437, 30860, 5, 0
30860, 15438, 5, 0
15438, 15439, 5, 0
15439, 15440, 5, 0
15440, 15441, 5, 0
15441, 15442, 5, 0
15442, 15443, 5, 0
15443, 15444, 5, 0
15444, 15460, 5, 0
15460, 15462, 5, 0
15462, 15464, 5, 0
15464, 15466, 5, 0
15466, 1175, 5, 0
1175, 15467, 5, 0
15467, 15494, 5, 0
15494, 15492, 5, 0
15492, 15493, 5, 0
15493, 15495, 5, 0
15495, 18582, 5, 0
18582, 15646, 5, 0
15646, 15647, 5, 0
15647, 15648, 5, 0
15648, 15649, 5, 0
15649, 15651, 5, 0
15651, 15652, 5, 0
15652, 15653, 5, 0
15653, 15654, 5, 0
15654, 950, 5, 0
950, 15655, 5, 0
15655, 15700, 5, 0
